Estado,IBGE-Code,Município,PET_01,PET_02,PET_03,PET_04,PET_05,PET_06,PET_07,PET_08,PET_09,PET_10,PET_11,PET_12,PR_01,PR_02,PR_03,PR_04,PR_05,PR_06,PR_07,PR_08,PR_09,PR_10,PR_11,PR_12,latitude,longitude
MS,5007406,Rio Verde de Mato Grosso,122.45333333333332,112.11,118.49333333333334,110.03333333333332,98.29666666666668,88.12666666666667,99.49666666666668,125.64666666666668,133.81333333333336,141.1966666666667,133.23666666666665,129.64333333333337,254.2333333333333,222.26666666666668,136.23333333333332,95.36666666666666,81.4,27.83333333333333,29.633333333333333,31.966666666666665,47.86666666666667,101.3,147.23333333333332,214.6,-18.810722049462782,-55.03079430516189
MS,5007505,Rochedo,126.76333333333336,116.18666666666668,122.54333333333336,112.18666666666668,99.69,89.56666666666666,104.83666666666666,130.48666666666665,134.88666666666666,147.35666666666663,139.98666666666665,135.16,247.13333333333333,198.8,115.56666666666666,94.16666666666669,100.8,39.06666666666667,41.66666666666666,26.1,65.13333333333334,114.86666666666666,118.5,208.03333333333333,-19.99649822450055,-54.74333341424365
MS,5007554,Santa Rita do Pardo,126.59666666666668,115.80333333333334,122.49666666666668,108.84666666666668,89.88,81.17000000000002,94.13666666666668,119.97,128.07000000000002,137.53,137.38333333333333,139.17000000000002,198.8,176.86666666666667,98.23333333333332,82.7,77.0,44.16666666666666,30.466666666666665,32.6,68.53333333333333,133.83333333333334,129.6,163.33333333333334,-21.32600484499744,-52.76703978918069
MS,5007695,São Gabriel do Oeste,114.82333333333334,104.61333333333334,114.49333333333334,108.02666666666669,98.03,88.36000000000001,102.56666666666668,126.97666666666667,131.97333333333333,137.35666666666663,129.00666666666666,123.86333333333334,263.3,218.53333333333333,135.63333333333333,100.6,88.13333333333334,27.4,32.833333333333336,29.83333333333333,58.266666666666666,114.5,143.26666666666668,216.9333333333333,-19.17004816311059,-54.491805134690175
MS,5007703,Sete Quedas,142.88,123.32,124.15,99.66,75.58,65.34,75.57000000000001,105.23666666666666,114.92000000000002,131.99333333333334,143.18333333333334,147.77333333333334,154.9,174.06666666666666,117.56666666666666,135.66666666666666,136.56666666666666,95.46666666666668,88.66666666666667,58.03333333333333,120.76666666666668,190.0,196.46666666666667,200.9333333333333,-23.877220251896883,-55.03079430516189
MS,5007802,Selvíria,118.74,110.77666666666669,117.11666666666667,105.32666666666668,89.12666666666667,81.54666666666668,96.36333333333334,121.84000000000002,128.67666666666668,138.66,130.29333333333335,128.88,256.6333333333333,172.33333333333334,134.9,75.56666666666666,61.43333333333333,25.633333333333333,22.766666666666666,20.133333333333333,58.6,123.5,136.53333333333333,194.36666666666667,-20.2839591154188,-51.76092667096683
MS,5007901,Sidrolândia,130.4466666666667,118.22666666666667,125.67000000000002,109.84333333333336,93.96333333333334,84.26333333333334,98.97,124.22,130.45333333333335,141.24333333333334,141.13666666666666,138.24,215.2,185.2,110.23333333333332,104.96666666666668,117.06666666666666,61.43333333333333,46.56666666666667,34.2,83.2,140.63333333333333,133.23333333333332,196.66666666666663,-21.110409176808755,-54.95892908243233
MS,5007935,Sonora,110.14666666666668,98.22666666666667,108.78666666666666,101.14,94.29666666666668,85.18333333333334,96.38666666666668,119.32333333333334,122.31666666666668,128.48,121.02333333333334,115.21333333333337,289.8,246.7333333333333,178.03333333333333,99.23333333333332,62.96666666666667,17.2,16.133333333333333,28.8,46.03333333333333,133.76666666666668,178.2,236.3,-17.660878485789794,-54.41993991196061
MS,5007950,Tacuru,141.69333333333336,122.43333333333334,124.02333333333334,100.44,77.27000000000001,66.83333333333334,77.83,107.58333333333331,116.02666666666669,132.09666666666666,143.39666666666668,147.67666666666668,155.8,174.56666666666666,117.76666666666668,129.86666666666667,139.26666666666668,99.1,82.63333333333334,55.2,121.26666666666668,192.9333333333333,194.06666666666663,201.4333333333333,-23.6616245837082,-54.99486169379711
MS,5007976,Taquarussu,135.64,119.55666666666669,123.64333333333336,101.59666666666668,81.94,69.48666666666666,80.64333333333333,106.8,113.4,127.99333333333334,137.70666666666668,143.6966666666667,155.43333333333334,163.53333333333333,80.53333333333333,81.5,95.26666666666668,86.63333333333334,35.06666666666667,48.16666666666666,77.03333333333333,187.13333333333333,138.56666666666666,152.7,-22.65551146549433,-53.41382679374675
